t,x_frost
0.001,0.0
0.101,0.0
0.201,0.0
0.30100000000000005,0.0
0.401,0.0
0.501,0.0
0.601,0.0
0.701,0.0
0.8009999999999999,0.0
0.9009999999999999,0.0
1.001,0.0006002999250374766
1.101,0.0006295712826995844
1.201,0.0006575408732542793
1.3010000000000002,0.0006843683218852258
1.4010000000000002,0.0007101830749884146
1.5010000000000003,0.0007350918309980055
1.6010000000000004,0.0007591837722185586
1.7010000000000005,0.0007825343442942298
1.8010000000000006,0.0008052080476497986
1.9010000000000007,0.0008272605393707598
2.001000000000001,0.000848740242948336
2.101000000000001,0.0008696895997998368
2.201000000000001,0.0008901460554313547
2.301000000000001,0.0009101428459313409
2.401000000000001,0.0009297096320895039
2.5010000000000012,0.000948873015740252
2.6010000000000013,0.0009676569640115244
2.7010000000000014,0.000986083160793247
2.8010000000000015,0.001004171300127623
2.9010000000000016,0.0010219393328373268
3.0010000000000017,0.001039403675190732
3.1010000000000018,0.001056579386511019
3.201000000000002,0.001073480321198298
3.301000000000002,0.0010901192595308097
3.401000000000002,0.001106508020757193
3.501000000000002,0.001122657561324913
3.601000000000002,0.0011385780605650195
3.7010000000000023,0.0011542789957371662
3.8010000000000024,0.0011697692080064345
3.9010000000000025,0.0011850569606563228
4.001000000000002,0.0012001499906261722
4.101000000000002,0.0012150555542854824
4.201000000000001,0.0012297804682137382
4.301000000000001,0.0012443311456360804
4.401000000000001,0.0012587136290673905
4.501,0.001272933619636154
4.601,0.001286996503491754
4.701,0.0013009073756420938
4.800999999999999,0.0013146710615207138
4.900999999999999,0.0013282921365422593
5.000999999999999,0.0013417749438709905
5.100999999999998,0.001355123610597941
5.200999999999998,0.0013683420624975317
5.3009999999999975,0.0013814340375131922
5.400999999999997,0.0013944030981032705
5.500999999999997,0.0014072526425628054
5.600999999999996,0.0014199859154231068
5.700999999999996,0.0014326060170193335
5.800999999999996,0.0014451159123059986
5.900999999999995,0.0014575184389914245
6.000999999999995,0.0014698163150543672
6.100999999999995,0.0014820121456992177
6.200999999999994,0.001494108429800193
6.300999999999994,0.0015061075658796747
6.400999999999994,0.001518011857661197
6.500999999999993,0.0015298235192335089
6.600999999999993,0.0015415446798584848
6.7009999999999925,0.0015531773884524581
6.800999999999992,0.0015647236177676867
6.900999999999992,0.0015761852682981139
7.0009999999999915,0.001587564171931326
7.100999999999991,0.0015988620953665757
7.200999999999991,0.00161008074331693
7.30099999999999,0.001621221761511977
7.40099999999999,0.0016322867395160683
7.50099999999999,0.001643277213375758
7.600999999999989,0.001654194668108925
7.700999999999989,0.0016650405400469974
7.800999999999989,0.0016758162190407383
7.900999999999988,0.0016865230505391843
8.000999999999989,0.001697162337550535
8.100999999999988,0.0017077353424930913
8.200999999999988,0.0017182432889436803
8.300999999999988,0.0017286873632904234
8.400999999999987,0.0017390687162961663
8.500999999999987,0.0017493884645784067
8.600999999999987,0.0017596476920111012
8.700999999999986,0.0017698474510533376
8.800999999999986,0.0017799887640094797
8.900999999999986,0.0017900726242250605
9.000999999999985,0.0018000999972223753
9.100999999999985,0.0018100718217794552
9.200999999999985,0.001819989010955834
9.300999999999984,0.001829852453068278
9.400999999999984,0.0018396630126194292
9.500999999999983,0.0018494215311821139
9.600999999999983,0.0018591288282418718
9.700999999999983,0.001868785702000097
9.800999999999982,0.0018783929301400158
9.900999999999982,0.0018879512705575836
10.000999999999982,0.0018974614620592414
10.100999999999981,0.0019069242250283553
10.200999999999981,0.0019163402620620365
10.30099999999998,0.0019257102585799333
10.40099999999998,0.0019350348834064964
10.50099999999998,0.001944314789328105
10.60099999999998,0.001953550613626377
10.70099999999998,0.0019627429785888913
10.800999999999979,0.0019718924919984843
10.900999999999978,0.001980999747602203
11.000999999999978,0.001990065325560946
11.100999999999978,0.0019990897928807484
11.200999999999977,0.002008073703826628
11.300999999999977,0.0020170176003198367
11.400999999999977,0.0020259220123193273
11.500999999999976,0.002034787458188199
11.600999999999976,0.002043614445045834
11.700999999999976,0.0020524034691064017
11.800999999999975,0.0020611550160043743
11.900999999999975,0.0020698695611076536
12.000999999999975,0.002078547569818885
12.100999999999974,0.002087189497865489
12.200999999999974,0.002095795791578939
12.300999999999974,0.0021043668881637516
12.400999999999973,0.002112903215956659
12.500999999999973,0.002121405194676394
12.600999999999972,0.0021298732356645057
12.700999999999972,0.0021383077421175817
12.800999999999972,0.002146709109311271
12.900999999999971,0.002155077724816437
13.000999999999971,0.00216341396870779
13.10099999999997,0.00217171821376531
13.20099999999997,0.0021799908256687666
13.30099999999997,0.0021882321631856135
13.40099999999997,0.0021964425783525484
13.50099999999997,0.002204622416650976
13.600999999999969,0.002212772017176643
13.700999999999969,0.0022208917128036633
13.800999999999968,0.00222898183034317
13.900999999999968,0.0022370426906968026
14.000999999999967,0.0022450746090052305
14.100999999999967,0.00225307789479192
14.200999999999967,0.0022610528521023097
14.300999999999966,0.002268999779638594
14.400999999999966,0.0022769189708902664
14.500999999999966,0.0022848107142605903
14.600999999999965,0.0022926752931891575
14.700999999999965,0.002300512986270668
14.800999999999965,0.0023083240673700883
14.900999999999964,0.002316108805734305
15.000999999999964,0.0023238674661004203
15.100999999999964,0.0023316003088008005
15.200999999999963,0.0023393075898649985
15.300999999999963,0.002346989561118666
15.400999999999962,0.0023546464702795594
15.500999999999962,0.002362278561050747
15.600999999999962,0.002369886073211113
15.700999999999961,0.0023774692427032547
15.800999999999961,0.0023850283017188677
15.90099999999996,0.002392563478781699
16.000999999999962,0.002400074998828159
16.100999999999964,0.002407563083285667
16.200999999999965,0.0024150279501488152
