t,EER,COP,Q_cond,Q_evap,W_comp,h_eff_mean,A_evap,mean_s_ft,max_s_ft,m_dot_air,v_in_air,T_out_water,T_out_air_mean,T_out_ref,p_ref_evap,superheating,T_sat,p_ref_cond,humidity,air_temp_l,cycle_ph,m_dot_ref,valve_pos,dt
388.37969188376167,[2.424608378290575],[3.416057428485795],11808.11820885749,8381.024892117213,[3456.6509656401086],22.986486809952144,1.9794773262618086,4.9819562433218114e-05,8.788808917899127e-05,1.4618483452760471,1.1905497628056887,32.80853483136872,-4.340866592208744,-0.6234536838611007,199296.056566651,9.54204039453964,-10.16549407840074,1413045.3247730364,"[0.0026492838945985447, 0.0023669967231989978]","[-2.772652643749156, -4.795392018306025]","[[199296.056566651, 400685.30975740164], [1413045.3247730364, 464519.75162745646], [1413045.3247730364, 245774.63033504202], [199296.056566651, 245774.63033504202]]",[0.054150249682470696],20.61833132606553,0.5
388.87969188376167,[2.424422161708692],[3.4162688998065573],11809.442169559215,8380.802024957035,[3456.8245404300324],22.987662268364726,1.9794625859631896,5.011939051363682e-05,8.84076884868779e-05,1.4618293276044294,1.1906592679123709,32.808866179165875,-4.34103980621167,-0.6302326932974438,199311.30238704517,9.533326453996665,-10.163559147294109,1413005.8350671718,"[0.002649394472796591, 0.0023671606156890337]","[-2.7719369001637, -4.794324420073289]","[[199311.30238704517, 400679.13778536295], [1413005.8350671718, 464507.22117531055], [1413005.8350671718, 245774.9609848179], [199311.30238704517, 245774.9609848179]]",[0.054158362912129464],20.621288052067833,0.5
389.37969188376167,[2.4245557608215695],[3.4164779632244286],11810.755172828622,8381.682774534465,[3456.997322962909],22.98883966440969,1.9794478567337959,5.0418962576950714e-05,8.892646574970604e-05,1.4618103376796343,1.1907692624473438,32.80919532233389,-4.3411556815575425,-0.6347356603050684,199326.1671283889,9.526937031482191,-10.16167269178726,1412967.9840585876,"[0.0026495032649313647, 0.002367321769539188]","[-2.771232908009047, -4.793275066518448]","[[199326.1671283889, 400674.9111860631], [1412967.9840585876, 464497.4894734635], [1412967.9840585876, 245775.31317546908], [199326.1671283889, 245775.31317546908]]",[0.05416573810212542],20.62437676273834,0.5
389.87969188376167,[2.4247049304574992],[3.4166825126865734],11812.058797237667,8382.621767802337,[3457.1719067774084],22.990016440835525,1.979433139207368,5.0718265860921675e-05,8.94442871637183e-05,1.4617913477548385,1.190879252681544,32.80952386810924,-4.341246618171203,-0.6415044495878419,199341.40463615482,9.518234593115949,-10.15973904270379,1412931.8240375,"[0.0026496141753986563, 0.002367485841439022]","[-2.770515252767457, -4.792206739312973]","[[199341.40463615482, 400668.7479676823], [1412931.8240375, 464485.0543609491], [1412931.8240375, 245775.62425816743], [199341.40463615482, 245775.62425816743]]",[0.05417380138257991],20.62715673970546,0.5
390.37969188376167,[2.4248217323872234],[3.4168954258648374],11813.353145032504,8383.421752273696,[3457.335292034134],22.991199431486244,1.9794184320949404,5.101732645763769e-05,8.996157880832446e-05,1.4617723800275002,1.1909905392339453,32.80985113938044,-4.341218084850764,-0.6429685402036398,199355.24721645302,9.515013970152268,-10.157982510355907,1412893.6698887937,"[0.0026497163232093554, 0.002367636457617262]","[-2.769854724561399, -4.79122720266873]","[[199355.24721645302, 400667.13251014805], [1412893.6698887937, 464479.12170275993], [1412893.6698887937, 245776.12382032172], [199355.24721645302, 245776.12382032172]]",[0.05418002691948153],20.630465355101595,0.5
390.87969188376167,[2.424879025146314],[3.417093489094427],11814.633442528448,8384.04243723861,[3457.5095707022856],22.992377788001658,1.979403736403727,5.131612411965587e-05,9.04778888103473e-05,1.4617534178495262,1.1911010951281686,32.81017913283455,-4.341244091724281,-0.6466808577197867,199370.22181930032,9.509401580815904,-10.156082438535691,1412854.0099436196,"[0.0026498236441461808, 0.00236779482022879]","[-2.7691606892379106, -4.790196929815092]","[[199370.22181930032, 400663.57507858], [1412854.0099436196, 464470.2483201534], [1412854.0099436196, 245776.56527825253], [199370.22181930032, 245776.56527825253]]",[0.05418727248061064],20.634719906173196,0.5
391.37969188376167,[2.4250871137263608],[3.4172880449556216],11815.918615630708,8385.196563662099,[3457.6888047446273],22.993553378218373,1.9793890525360054,5.1614650915728934e-05,9.09932430000169e-05,1.4617344778690098,1.191211283461224,32.81050580743192,-4.341295493365202,-0.6535083335448348,199385.83718384674,9.500592847433666,-10.1541011809785,1412816.858252679,"[0.002649937129386811, 0.00236796321924316]","[-2.768426656873353, -4.789100647726002]","[[199385.83718384674, 400657.3516334385], [1412816.858252679, 464457.6319614667], [1412816.858252679, 245776.99495668279], [199385.83718384674, 245776.99495668279]]",[0.05419551116564484],20.6377532588545,0.5
391.87969188376167,[2.425156312569058],[3.4174942293569615],11817.211373366925,8385.84730089686,[3457.8584718167795],22.994731730916122,1.9793743793987644,5.191292903648555e-05,9.150793113560257e-05,1.461715543437857,1.1913222145900544,32.810831410243225,-4.34130140615637,-0.6554817165075519,199400.0978518456,9.496810194443128,-10.15229191095068,1412782.314723743,"[0.002650042962936186, 0.0023681199600814737]","[-2.7677425145722925, -4.788081292171438]","[[199400.0978518456, 400655.29181657895], [1412782.314723743, 464451.09127846616], [1412782.314723743, 245777.39422299378], [199400.0978518456, 245777.39422299378]]",[0.05420197727045595],20.640906756190038,0.5
392.37969188376167,[2.425331062397763],[3.417698063708691],11818.489456132458,8386.85836322072,[3458.0262023812916],22.995906842488182,1.9793597175764355,5.221094678878605e-05,9.202166355567809e-05,1.461696631204162,1.1914327177469182,32.811153454752514,-4.3413494804448876,-0.6622308978699039,199414.813329423,9.488194146182025,-10.150425044051929,1412745.8635281338,"[0.0026501503324361884, 0.0023682787270363948]","[-2.7670485446876407, -4.7870489174958974]","[[199414.813329423, 400649.1588976175], [1412745.8635281338, 464438.7986777715], [1412745.8635281338, 245777.70873175317], [199414.813329423, 245777.70873175317]]",[0.054209840599554776],20.643898478102937,0.5
392.87969188376167,[2.425469226960902],[3.4179016966024016],11819.755016035737,8387.734524404139,[3458.190452869162],22.997082876348728,1.9793450665515009,5.250871474797096e-05,9.253463243851724e-05,1.461677730069196,1.1915435763714082,32.81147235695147,-4.341373061569007,-0.6663123298197888,199428.9437159926,9.482320175189045,-10.148632505008834,1412710.2018302907,"[0.0026502551247105503, 0.002368433303627589]","[-2.7663713960408787, -4.786044251793732]","[[199428.9437159926, 400645.30998507305], [1412710.2018302907, 464429.7918445607], [1412710.2018302907, 245778.0940535941], [199428.9437159926, 245778.0940535941]]",[0.054216800059664734],20.646906064681517,0.5
393.37969188376167,[2.4255906400231506],[3.4181038153192227],11821.008345459077,8388.547787774922,[3458.352637646581],22.998257367070142,1.9793304263233436,5.2806233047253305e-05,9.304674600855883e-05,1.4616588400329587,1.1916543400903745,32.81178938531332,-4.341415666158345,-0.6711717377856985,199442.98235330297,9.475679964972244,-10.146851702757942,1412675.0539827517,"[0.00265035890299797, 0.0023685860727856323]","[-2.765700981346242, -4.78505174655529]","[[199442.98235330297, 400640.8019521016], [1412675.0539827517, 464419.907734122], [1412675.0539827517, 245778.4222908362], [199442.98235330297, 245778.4222908362]]",[0.054223912293117495],20.649973917208186,0.5
